[2026-06-08 18:10:13] | File: test260608_p02_r3.bvh | Stage: Blender_Process_And_Export | Duration: 5.832s
[2026-06-08 18:10:14] | File: test260608_p02_r3.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.047s
[2026-06-08 18:10:20] | File: ./kimodo-gen/test260608_p03_r1.bvh | Stage: Kimodo_Inference | Duration: 7.007s
[2026-06-08 18:10:20] | File: ./kimodo-gen/test260608_p03_r1.bvh | Stage: Kimodo_BVH_Export | Duration: 0.187s
[2026-06-08 18:10:20] | File: test260608_p03_r1.bvh | Stage: Blender_Process_And_Export | Duration: 6.267s
[2026-06-08 18:10:22] | File: test260608_p03_r1.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.068s
[2026-06-08 18:10:23] | File: ./kimodo-gen/test260608_p03_r2.bvh | Stage: Kimodo_Inference | Duration: 2.476s
[2026-06-08 18:10:23] | File: ./kimodo-gen/test260608_p03_r2.bvh | Stage: Kimodo_BVH_Export | Duration: 0.087s
[2026-06-08 18:10:23] | File: test260608_p03_r2.bvh | Stage: Blender_Process_And_Export | Duration: 1.735s
[2026-06-08 18:10:25] | File: test260608_p03_r2.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.057s
[2026-06-08 18:10:26] | File: ./kimodo-gen/test260608_p03_r3.bvh | Stage: Kimodo_Inference | Duration: 2.608s
[2026-06-08 18:10:26] | File: ./kimodo-gen/test260608_p03_r3.bvh | Stage: Kimodo_BVH_Export | Duration: 0.089s
[2026-06-08 18:10:26] | File: test260608_p03_r3.bvh | Stage: Blender_Process_And_Export | Duration: 1.857s
[2026-06-08 18:10:28] | File: test260608_p03_r3.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.095s
[2026-06-08 18:10:29] | File: ./kimodo-gen/test260608_p04_r1.bvh | Stage: Kimodo_Inference | Duration: 2.575s
[2026-06-08 18:10:29] | File: ./kimodo-gen/test260608_p04_r1.bvh | Stage: Kimodo_BVH_Export | Duration: 0.086s
[2026-06-08 18:10:30] | File: test260608_p04_r1.bvh | Stage: Blender_Process_And_Export | Duration: 1.944s
[2026-06-08 18:10:31] | File: test260608_p04_r1.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.052s
[2026-06-08 18:10:32] | File: ./kimodo-gen/test260608_p04_r2.bvh | Stage: Kimodo_Inference | Duration: 2.572s
[2026-06-08 18:10:32] | File: ./kimodo-gen/test260608_p04_r2.bvh | Stage: Kimodo_BVH_Export | Duration: 0.091s
[2026-06-08 18:10:33] | File: test260608_p04_r2.bvh | Stage: Blender_Process_And_Export | Duration: 2.065s
[2026-06-08 18:10:34] | File: test260608_p04_r2.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.156s
[2026-06-08 18:10:36] | File: ./kimodo-gen/test260608_p04_r3.bvh | Stage: Kimodo_Inference | Duration: 2.557s
[2026-06-08 18:10:36] | File: ./kimodo-gen/test260608_p04_r3.bvh | Stage: Kimodo_BVH_Export | Duration: 0.089s
[2026-06-08 18:10:36] | File: test260608_p04_r3.bvh | Stage: Blender_Process_And_Export | Duration: 1.704s
[2026-06-08 18:10:37] | File: test260608_p04_r3.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.049s
[2026-06-08 18:10:39] | File: ./kimodo-gen/test260608_p05_r1.bvh | Stage: Kimodo_Inference | Duration: 2.600s
[2026-06-08 18:10:39] | File: ./kimodo-gen/test260608_p05_r1.bvh | Stage: Kimodo_BVH_Export | Duration: 0.183s
[2026-06-08 18:10:39] | File: test260608_p05_r1.bvh | Stage: Blender_Process_And_Export | Duration: 1.930s
[2026-06-08 18:10:40] | File: test260608_p05_r1.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.112s
[2026-06-08 18:10:42] | File: ./kimodo-gen/test260608_p05_r2.bvh | Stage: Kimodo_Inference | Duration: 2.594s
[2026-06-08 18:10:42] | File: ./kimodo-gen/test260608_p05_r2.bvh | Stage: Kimodo_BVH_Export | Duration: 0.086s
[2026-06-08 18:10:42] | File: test260608_p05_r2.bvh | Stage: Blender_Process_And_Export | Duration: 1.995s
[2026-06-08 18:10:44] | File: test260608_p05_r2.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.113s
[2026-06-08 18:10:45] | File: ./kimodo-gen/test260608_p05_r3.bvh | Stage: Kimodo_Inference | Duration: 2.613s
[2026-06-08 18:10:45] | File: ./kimodo-gen/test260608_p05_r3.bvh | Stage: Kimodo_BVH_Export | Duration: 0.091s
[2026-06-08 18:10:46] | File: test260608_p05_r3.bvh | Stage: Blender_Process_And_Export | Duration: 2.137s
[2026-06-08 18:10:47] | File: test260608_p05_r3.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.097s
[2026-06-08 18:10:48] | File: ./kimodo-gen/test260608_p06_r1.bvh | Stage: Kimodo_Inference | Duration: 2.588s
[2026-06-08 18:10:48] | File: ./kimodo-gen/test260608_p06_r1.bvh | Stage: Kimodo_BVH_Export | Duration: 0.089s
[2026-06-08 18:10:49] | File: test260608_p06_r1.bvh | Stage: Blender_Process_And_Export | Duration: 1.867s
[2026-06-08 18:10:50] | File: test260608_p06_r1.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.068s
[2026-06-08 18:10:52] | File: ./kimodo-gen/test260608_p06_r2.bvh | Stage: Kimodo_Inference | Duration: 2.619s
[2026-06-08 18:10:52] | File: ./kimodo-gen/test260608_p06_r2.bvh | Stage: Kimodo_BVH_Export | Duration: 0.090s
[2026-06-08 18:10:52] | File: test260608_p06_r2.bvh | Stage: Blender_Process_And_Export | Duration: 1.977s
[2026-06-08 18:10:53] | File: test260608_p06_r2.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.097s
[2026-06-08 18:10:55] | File: ./kimodo-gen/test260608_p06_r3.bvh | Stage: Kimodo_Inference | Duration: 2.493s
[2026-06-08 18:10:55] | File: ./kimodo-gen/test260608_p06_r3.bvh | Stage: Kimodo_BVH_Export | Duration: 0.088s
[2026-06-08 18:10:55] | File: test260608_p06_r3.bvh | Stage: Blender_Process_And_Export | Duration: 1.956s
[2026-06-08 18:10:56] | File: test260608_p06_r3.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.141s
[2026-06-08 18:10:58] | File: ./kimodo-gen/test260608_p07_r1.bvh | Stage: Kimodo_Inference | Duration: 2.492s
[2026-06-08 18:10:58] | File: ./kimodo-gen/test260608_p07_r1.bvh | Stage: Kimodo_BVH_Export | Duration: 0.089s
[2026-06-08 18:10:58] | File: test260608_p07_r1.bvh | Stage: Blender_Process_And_Export | Duration: 1.882s
[2026-06-08 18:10:59] | File: test260608_p07_r1.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.085s
[2026-06-08 18:11:01] | File: ./kimodo-gen/test260608_p07_r2.bvh | Stage: Kimodo_Inference | Duration: 2.520s
[2026-06-08 18:11:01] | File: ./kimodo-gen/test260608_p07_r2.bvh | Stage: Kimodo_BVH_Export | Duration: 0.088s
[2026-06-08 18:11:01] | File: test260608_p07_r2.bvh | Stage: Blender_Process_And_Export | Duration: 1.908s
[2026-06-08 18:11:03] | File: test260608_p07_r2.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.108s
[2026-06-08 18:11:04] | File: ./kimodo-gen/test260608_p07_r3.bvh | Stage: Kimodo_Inference | Duration: 2.498s
[2026-06-08 18:11:04] | File: ./kimodo-gen/test260608_p07_r3.bvh | Stage: Kimodo_BVH_Export | Duration: 0.191s
[2026-06-08 18:11:05] | File: test260608_p07_r3.bvh | Stage: Blender_Process_And_Export | Duration: 1.956s
[2026-06-08 18:11:06] | File: test260608_p07_r3.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.106s
[2026-06-08 18:11:07] | File: ./kimodo-gen/test260608_p08_r1.bvh | Stage: Kimodo_Inference | Duration: 2.509s
[2026-06-08 18:11:07] | File: ./kimodo-gen/test260608_p08_r1.bvh | Stage: Kimodo_BVH_Export | Duration: 0.087s
[2026-06-08 18:11:08] | File: test260608_p08_r1.bvh | Stage: Blender_Process_And_Export | Duration: 1.945s
[2026-06-08 18:11:09] | File: test260608_p08_r1.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.047s
[2026-06-08 18:11:10] | File: ./kimodo-gen/test260608_p08_r2.bvh | Stage: Kimodo_Inference | Duration: 2.483s
[2026-06-08 18:11:10] | File: ./kimodo-gen/test260608_p08_r2.bvh | Stage: Kimodo_BVH_Export | Duration: 0.090s
[2026-06-08 18:11:11] | File: test260608_p08_r2.bvh | Stage: Blender_Process_And_Export | Duration: 1.985s
[2026-06-08 18:11:12] | File: test260608_p08_r2.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.073s
[2026-06-08 18:11:13] | File: ./kimodo-gen/test260608_p08_r3.bvh | Stage: Kimodo_Inference | Duration: 2.491s
[2026-06-08 18:11:13] | File: ./kimodo-gen/test260608_p08_r3.bvh | Stage: Kimodo_BVH_Export | Duration: 0.088s
[2026-06-08 18:11:14] | File: test260608_p08_r3.bvh | Stage: Blender_Process_And_Export | Duration: 1.951s
[2026-06-08 18:11:15] | File: test260608_p08_r3.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.091s
[2026-06-08 18:11:16] | File: ./kimodo-gen/test260608_p09_r1.bvh | Stage: Kimodo_Inference | Duration: 2.495s
[2026-06-08 18:11:17] | File: ./kimodo-gen/test260608_p09_r1.bvh | Stage: Kimodo_BVH_Export | Duration: 0.086s
[2026-06-08 18:11:17] | File: test260608_p09_r1.bvh | Stage: Blender_Process_And_Export | Duration: 1.953s
[2026-06-08 18:11:18] | File: test260608_p09_r1.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.125s
[2026-06-08 18:11:20] | File: ./kimodo-gen/test260608_p09_r2.bvh | Stage: Kimodo_Inference | Duration: 2.478s
[2026-06-08 18:11:20] | File: ./kimodo-gen/test260608_p09_r2.bvh | Stage: Kimodo_BVH_Export | Duration: 0.090s
[2026-06-08 18:11:20] | File: test260608_p09_r2.bvh | Stage: Blender_Process_And_Export | Duration: 1.901s
[2026-06-08 18:11:21] | File: test260608_p09_r2.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.073s
[2026-06-08 18:11:23] | File: ./kimodo-gen/test260608_p09_r3.bvh | Stage: Kimodo_Inference | Duration: 2.497s
[2026-06-08 18:11:23] | File: ./kimodo-gen/test260608_p09_r3.bvh | Stage: Kimodo_BVH_Export | Duration: 0.087s
[2026-06-08 18:11:23] | File: test260608_p09_r3.bvh | Stage: Blender_Process_And_Export | Duration: 1.905s
[2026-06-08 18:11:24] | File: test260608_p09_r3.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.116s
[2026-06-08 18:11:26] | File: ./kimodo-gen/test260608_p10_r1.bvh | Stage: Kimodo_Inference | Duration: 2.528s
[2026-06-08 18:11:26] | File: ./kimodo-gen/test260608_p10_r1.bvh | Stage: Kimodo_BVH_Export | Duration: 0.183s
[2026-06-08 18:11:26] | File: test260608_p10_r1.bvh | Stage: Blender_Process_And_Export | Duration: 1.998s
[2026-06-08 18:11:28] | File: test260608_p10_r1.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.095s
[2026-06-08 18:11:29] | File: ./kimodo-gen/test260608_p10_r2.bvh | Stage: Kimodo_Inference | Duration: 2.532s
[2026-06-08 18:11:29] | File: ./kimodo-gen/test260608_p10_r2.bvh | Stage: Kimodo_BVH_Export | Duration: 0.093s
[2026-06-08 18:11:29] | File: test260608_p10_r2.bvh | Stage: Blender_Process_And_Export | Duration: 1.704s
[2026-06-08 18:11:31] | File: test260608_p10_r2.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.088s
[2026-06-08 18:11:32] | File: ./kimodo-gen/test260608_p10_r3.bvh | Stage: Kimodo_Inference | Duration: 2.537s
[2026-06-08 18:11:32] | File: ./kimodo-gen/test260608_p10_r3.bvh | Stage: Kimodo_BVH_Export | Duration: 0.090s
[2026-06-08 18:11:33] | File: test260608_p10_r3.bvh | Stage: Blender_Process_And_Export | Duration: 1.759s
[2026-06-08 18:11:34] | File: test260608_p10_r3.fbx | Stage: Unreal_Import_And_Retarget | Duration: 1.030s
